measurement_id,analysis_tier,corpus,document_id,doi,site_id,latitude,longitude,property_id,property_russian,property,category_russian,category,value_num,value_text,unit_raw,unit_normalized,canonical_unit,normalization_status,qa_status,profile_label,horizon_label,depth_top_cm,depth_bottom_cm,method_raw,evidence_path,evidence_locator
measurement:table_single_reported_20260719:34082d56912647fd0687,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2107010Matyshak,,site:pochvovedenie:Pochved2107010Matyshak:text:raw:ru_abbr:dms:0,65.33333333333333,72.91666666666667,total_nitrogen,общий азот,total nitrogen,макроэлементы,macronutrient,24.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2107010Matyshak,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2107010Matyshak:t002:00590"", ""row_index"": -1, ""column_index"": -1, ""header"": ""N\nобщ"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": true, \""horizon_resolved\"": false, \""value_flag\"": \""mean_sd\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2107010Matyshak_p003_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:a773f8a3f46ce56640b6,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2107010Matyshak,,site:pochvovedenie:Pochved2107010Matyshak:text:raw:ru_abbr:dms:0,65.33333333333333,72.91666666666667,total_nitrogen,общий азот,total nitrogen,макроэлементы,macronutrient,10.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2107010Matyshak,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2107010Matyshak:t002:00589"", ""row_index"": -1, ""column_index"": -1, ""header"": ""N\nобщ"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": true, \""horizon_resolved\"": false, \""value_flag\"": \""mean_sd\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2107010Matyshak_p003_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:03b7681d3c29670533c0,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,bulk_density,плотность сложения,bulk density,физические свойства,physical,1.3,,g/cm3,g/cm3,g/cm3,source_unit_already_canonical,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00647"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Плотность,\nг/см3"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:03cf829dc671566d4de3,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,22.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00674"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Общая\nпористость"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:0a786e325e2e823df2e7,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,41.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00665"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Общая\nпористость"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:107a23bb3483f342ef3e,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,bulk_density,плотность сложения,bulk density,физические свойства,physical,0.94,,g/cm3,g/cm3,g/cm3,source_unit_already_canonical,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00624"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Плотность,\nг/см3"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:261b820fbe47510981e8,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,29.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00656"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Общая\nпористость"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:2bf30f48c91e902cc2e8,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,bulk_density,плотность сложения,bulk density,физические свойства,physical,1.1,,g/cm3,g/cm3,g/cm3,source_unit_already_canonical,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00630"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Плотность,\nг/см3"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:2e5d892ec95a0ad53b83,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,18.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00655"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Общая\nпористость"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:30c3019d1963e10a80c0,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,26.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00658"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Общая\nпористость"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:31fb664f63bda169f067,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,15.4,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00661"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Общая\nпористость"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:34710089ee2ef7ad33b0,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,18.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00653"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Общая\nпористость"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:37d7f3c17e7bcb591a2d,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,40.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00649"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Общая\nпористость"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:3b80edd1b304256affb5,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,soil_organic_carbon,органический углерод почвы,soil organic carbon,органическое вещество и углерод,organic,45.0,,%,g/kg,g/kg,converted_or_canonicalized,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00659"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Общая\nпористость"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
measurement:table_single_reported_20260719:3e46285564b35a72b1ae,supported_document_single_reported_coordinate,pochvovedenie,pochvovedenie:Pochved2109008Skvortsova,,site:pochvovedenie:Pochved2109008Skvortsova:text:raw:dms:l:0,54.77708888888889,38.03203888888889,bulk_density,плотность сложения,bulk density,физические свойства,physical,1.37,,g/cm3,g/cm3,g/cm3,source_unit_already_canonical,flagged,OCR table profile,,,,,soil_properties_extracted.json#article=Pochved2109008Skvortsova,"{""table_candidate_id"": ""tablecand:pochv-v2fixed:Pochved2109008Skvortsova:t002:00636"", ""row_index"": -1, ""column_index"": -1, ""header"": ""Плотность,\nг/см3"", ""row_label"": ""{\""legacy_extractor\"": \""v2_extraction_fixed\"", \""recovery\"": \""fixed_header\"", \""aligned\"": false, \""horizon_resolved\"": false, \""value_flag\"": \""ok\"", \""source_cell_resolution\"": \""legacy_parser_output\"", \""raw_table_json_available\"": [\""Pochved2109008Skvortsova_p004_t02.json\""]}"", ""spatial_linkage"": ""document_single_reported_coordinate""}"
